distance,speed,elevation_change,temperature,traffic_level,vehicle_type,energy_consumed
2.2022317952033106,51.87525029320699,28.50863670615496,4.532140189098568,0,Mahindra eVerito,0.9630494445199133
45.51135990289971,82.58913764370091,-32.78466921961738,16.144040094463648,1,Mahindra eVerito,8.53861942256878
13.309609089200837,108.5977748236187,79.02095400241524,29.515399393384246,1,MG ZS EV,3.5411017657418458
33.294853075522106,81.58631881823047,58.422145481272565,28.182177121097812,0,Mahindra eVerito,6.718902447051807
15.929698266425842,43.29594747536338,-39.84974571499976,16.909145475757292,1,Tata Nexon EV,3.140507401280801
26.243367048301636,22.4400781556538,56.175264584465296,13.86096671810873,0,Tata Nexon EV,4.913161964255471
27.562158827492343,107.00988739009298,31.530732601396906,15.904495142114822,1,Tata Nexon EV,7.099983641515108
9.650295548513588,22.126941085038712,-37.74119813798326,10.571050526345571,0,MG ZS EV,1.4519050654750392
48.49443907434565,107.47016726841994,18.74509622929847,8.213317548271991,1,MG ZS EV,11.039600445275399
38.86907475637517,72.8937134027212,22.70444306950705,19.3215879023556,2,Hyundai Kona EV,9.32759441063244
47.00519760742736,113.90676985128962,-25.13381897550864,10.741350242704293,2,Mahindra eVerito,10.45299828756639
44.79395384616862,99.87832357736654,91.85472205004234,11.498466595890005,2,MG ZS EV,9.780527086080276
30.096048951148713,119.79341105333374,77.4963057220993,26.27024253898228,1,Tata Nexon EV,7.972694299439221
46.13277463364428,55.071181545171015,50.35335059936625,38.741493267995686,1,Tata Nexon EV,9.018698015336872
4.880378851570015,96.71882889311269,19.344334150091086,24.145488022375005,2,MG ZS EV,2.4014769626208228
10.201151689747688,60.193091360924214,11.764831237676276,3.079178682598651,2,MG ZS EV,3.146211547964548
2.7387508010716344,67.98756203039088,47.646020072643125,3.023344554162679,0,MG ZS EV,1.4881049037109046
16.603851372781584,82.750546321837,31.814780411035827,38.05692883382264,0,Hyundai Kona EV,4.120126920831214
19.73952583962936,107.36771141863387,-40.659034117717155,11.891631612293345,0,Tata Nexon EV,4.851583397399459
13.931777072807847,118.40834691992951,26.875397315549748,3.6826794432990173,2,Hyundai Kona EV,3.208876782528829
41.522506703020504,96.82734138645182,70.96054258492592,23.961783486015264,2,Hyundai Kona EV,9.940463318404031
18.15928967133267,61.77667821673337,18.885981639543715,24.945951131610645,2,Mahindra eVerito,4.640995880456625
14.406258229525347,62.13570022770702,-42.20651336685974,25.940192804747525,0,Tata Nexon EV,3.960588782662267
27.3634561163333,93.75823015888915,67.94172990760497,10.696081114301652,1,Tata Nexon EV,7.234351204032042
7.475749136250751,43.87771457683023,-19.79543267960384,0.6044273685790014,2,MG ZS EV,2.220066293538799
40.20875054732496,31.047411313139467,-11.206874766794186,38.60061477817887,1,MG ZS EV,8.344485798931402
4.190256862148656,55.462215764077655,-25.294046985155617,10.0357218276441,1,Mahindra eVerito,0.2618284769805308
49.35090336172561,48.72389916540817,-0.4677402692753674,27.0410515221019,1,Hyundai Kona EV,9.904097663721998
38.72611608018454,49.63081204559901,63.51272585329525,28.265194795148382,0,MG ZS EV,7.401667654126328
10.336426235941534,43.36077510499099,27.907878925590595,24.400296683179427,1,MG ZS EV,2.7164429682316835
0.7733447976183188,24.20931896363619,-19.267808877393115,12.516295768545929,2,Tata Nexon EV,-0.19892330134152225
40.86534070851429,21.787393473341382,81.67451172280613,10.84385015056263,0,Tata Nexon EV,9.459132466172163
35.48943852045705,118.77223897360315,81.93727824272938,23.906731308108125,2,MG ZS EV,8.460602764789826
36.58585481802887,62.77731337358623,80.58676375690104,34.64382534446766,2,Tata Nexon EV,9.107276261705609
38.67788216095431,58.432664715968166,-14.18056829276911,37.869349156935826,0,Mahindra eVerito,7.200209385588017
4.165210260837473,87.96472826930699,17.685901627148212,4.236232176150305,2,MG ZS EV,2.9490595852180315
18.244053562941495,41.825388786506416,97.74844842113126,6.193144503908794,2,Tata Nexon EV,4.224831775121997
6.235518446493921,114.99611839502253,65.80187144649855,37.78945035132318,0,Mahindra eVerito,2.5951692598215907
43.22361958084188,98.6345014415552,-45.92488681616603,29.461409133391705,2,Tata Nexon EV,10.574533626855528
31.35325727796412,28.941100231225953,-40.219311310926194,35.319752993190924,1,Tata Nexon EV,6.609972677990106
16.879452230206134,61.75807757849284,19.58970652184992,8.105305365413727,2,Tata Nexon EV,4.2157850578662535
3.64613833915817,107.91183075621647,86.38303087923401,23.503434844376073,1,MG ZS EV,2.1653933051789123
15.893624924925279,114.47320222914102,30.80526969290713,28.045583776698948,2,Hyundai Kona EV,4.722076105588546
16.59657444032398,66.74015112498697,24.671876205143533,27.204475417878907,0,Tata Nexon EV,3.749550765578889
36.61550582773417,81.34113892107078,-34.178945006505415,16.326067634667925,0,Mahindra eVerito,6.7907470963593095
32.05909483208305,36.70339460920752,48.51701570864411,0.6157956676523391,2,MG ZS EV,7.734379796002745
44.41703075752817,119.11686261369765,73.31547409003382,23.317042272170525,0,MG ZS EV,9.254129150173476
23.87463879551649,43.16717013834434,7.063001126134353,10.12406156718435,2,Mahindra eVerito,4.881838315112418
6.419915173945935,114.27317741351257,66.34177763879912,18.010169845715613,0,Tata Nexon EV,2.988313989143465
35.80561696753825,84.96466489923685,94.67149808512175,38.30324060335269,1,Hyundai Kona EV,8.338661181268309
38.15885990653642,80.77367948788591,-19.435031130846635,15.961412705697388,2,Tata Nexon EV,8.27774105385947
28.283221279690064,71.26885110165085,28.499444679211194,33.59206426657707,1,Mahindra eVerito,5.932739133070364
38.66287540775077,43.066981171775865,-6.929306287313672,7.541624229970045,1,MG ZS EV,7.605895137477866
24.94288202003734,37.65280320055083,68.9281628550759,26.898419921001153,2,Hyundai Kona EV,6.548155602807059
26.375275054408707,42.048620907017536,36.63900488217362,39.08027817755774,1,MG ZS EV,5.16515454417328
21.663280408748207,38.64382621442545,45.18736263254556,4.075724034917472,2,Mahindra eVerito,5.386292486171899
1.7582467738327119,97.95844735667534,69.6871239423841,0.3327976890876805,1,Tata Nexon EV,1.9307540419952447
5.8406256361685704,55.01252591667301,9.39557089936823,17.343311705304572,2,Hyundai Kona EV,1.7528511490781016
2.0557446914933455,25.784267656339637,87.2635102610565,3.705019322054688,2,MG ZS EV,1.0098051162990167
32.00231535755713,116.91026301408114,29.95433008692099,29.935373987049253,0,MG ZS EV,8.046485308889965
16.06062106327817,108.37858849634257,-26.3067765746978,36.58194655394236,2,MG ZS EV,4.363205782062286
25.674249212652786,112.77522831952129,54.38486772532036,17.360838908350352,2,Tata Nexon EV,7.602778522717616
45.42454045934161,119.49078226464353,68.98920256573817,10.348465686217638,1,Hyundai Kona EV,9.616456825445967
12.83996534286931,37.389524921948734,-2.485748439871003,17.37613276026439,2,Tata Nexon EV,4.848307019575945
20.81395469026367,59.62420189026587,78.57688854981294,28.937912714000042,0,Tata Nexon EV,5.598539713888021
37.89978135788091,95.82384757040913,85.92148821486495,0.36216646321483914,1,Tata Nexon EV,9.140082081276995
11.825509191835312,89.60206180537922,-8.46432689332866,23.578159579387886,1,Mahindra eVerito,3.0109526172713967
4.310505536525254,35.389590633985506,97.5282209072833,24.531667395495163,0,Mahindra eVerito,1.9416220162370625
14.842696919231518,101.58331249906178,-28.893270792686238,25.50752987583742,1,Mahindra eVerito,4.033216090659068
8.480453719073218,42.44405718366607,-19.697649739626506,9.680883199235089,1,Hyundai Kona EV,2.3285031699611585
46.52003379095736,42.381761482262306,-22.366274114296083,28.56210893512507,1,Tata Nexon EV,9.921432381543733
40.50195878843864,73.69744228934135,84.09845650118055,3.6556594532710562,1,Tata Nexon EV,9.838392005100005
31.853485947265963,79.29399348417031,48.14388284874428,7.9708134586720325,0,Mahindra eVerito,5.57790018358055
43.63729921429203,78.00862078378111,-27.18435751665907,35.09880186617928,0,Tata Nexon EV,9.185986906805796
40.28176780650617,29.148683739775485,16.048512755252347,29.548926029062656,1,Tata Nexon EV,7.904651033328829
9.735217914858774,107.74608626303804,42.2947037604703,0.54982216045381,1,MG ZS EV,3.6435697784585632
44.6816704252539,46.560004258870606,-37.480387251592504,9.93505041479201,0,Tata Nexon EV,8.876625205864862
27.197440974824712,32.95149212828042,82.36245526110082,8.576259319726582,0,MG ZS EV,4.851077533717167
40.468287680621096,108.87480798689772,70.54053031623027,10.832253121478903,0,Tata Nexon EV,9.138215005564863
44.85651934621291,115.56514982297534,25.78101603649573,9.902390811195456,1,Hyundai Kona EV,10.18197335492558
16.24117201110726,106.21276172654507,95.06899228887556,2.5010518297138296,1,Mahindra eVerito,4.495857629320158
5.9475702641199995,100.95160747248781,12.664146891264956,18.357620663872815,2,MG ZS EV,2.156821177206416
11.782790545826114,85.52419806390218,97.61654785547466,29.309338991446605,0,Mahindra eVerito,2.493964811841527
21.641835536999686,75.08573706091393,50.187999820544064,24.269268988697455,1,MG ZS EV,5.234294159887054
40.99173091316341,28.698675991141016,45.200690988091225,26.91486674392319,0,MG ZS EV,7.6011177258460485
43.106163871189,60.845321307069874,-25.10676570563225,3.245967141449566,1,MG ZS EV,8.412988526424533
0.8441304612939398,57.2688517012314,82.28916374569658,38.059628407071486,0,Hyundai Kona EV,1.0646765296424956
25.781991477589504,45.97537837603262,14.12345318809227,33.53967335372099,1,Tata Nexon EV,6.201802188806347
21.16184465586456,92.3420113688585,-25.664989132628097,32.20361273982651,2,MG ZS EV,5.6277004569660205
11.494336618301148,69.58757350787708,-48.108872003636144,32.9193522016707,2,Hyundai Kona EV,3.3125099330170293
6.433335683017299,28.104621590764793,33.96335254575739,37.30842032531045,0,MG ZS EV,1.4486321266997266
17.211950984479582,42.01832019498113,29.10994331840145,21.77015864454791,1,Tata Nexon EV,4.320504884485636
47.1740303436697,88.32587636595959,57.90304335537378,8.011280714705036,1,MG ZS EV,9.7944809586672
16.498545135027385,27.61308594903002,83.53870795267031,24.671344314101646,0,Hyundai Kona EV,3.007271298092294
26.180135776296623,105.12069140487687,-38.08901230354557,29.71525974671756,1,Tata Nexon EV,6.942762093435153
35.299438465311304,69.51465270139744,59.72447355105436,29.516695734161015,0,Hyundai Kona EV,8.152381634422296
18.49966531777505,68.0586577326648,-21.888208385362667,20.857960966675204,1,Tata Nexon EV,5.565245595745143
48.603213094687554,79.24077846595176,78.72655797357459,2.738348773343122,0,Tata Nexon EV,12.046932846703704
48.1411410996345,102.46809659251491,72.85952707924841,14.844517537205114,1,Mahindra eVerito,9.28496252213288
12.963223643355526,54.780920790219305,31.11906324783166,36.83066433853429,0,Mahindra eVerito,2.739452583322377
25.11380104167308,87.80161525590636,56.536419793496734,23.37795639029704,1,Mahindra eVerito,6.985814227046042
15.393476335930098,76.5731963995791,-2.8474830224377428,21.533277730228537,2,Tata Nexon EV,4.409914508278504
14.599604471684646,46.70282701694213,20.675184839922196,10.75414057528774,1,MG ZS EV,3.6204384505456444
2.3259038940493735,107.8629986355158,73.24553465657075,14.737956796663156,0,Hyundai Kona EV,1.126214423660103
30.673434532004894,99.74260216069281,18.88977957598209,35.81384356612677,2,Hyundai Kona EV,7.594971796356155
25.382611649828643,85.84518346584255,3.6697397988162663,26.658521901073428,1,Hyundai Kona EV,6.965466934499494
3.048198186874473,105.05817290942419,24.13186708754499,31.495481070093312,2,Mahindra eVerito,2.9327476613523915
14.292999979712267,106.72942009598023,74.23738786558276,18.173816922706205,1,Tata Nexon EV,4.2920888254708975
45.45916135534936,90.83629767150347,0.2812071056309122,25.209888778246317,2,Mahindra eVerito,9.039668259368371
12.358313588015134,103.7013328363672,-23.93576102963843,9.9353443497283,0,MG ZS EV,2.5763808228110725
7.672296168515543,89.74714616692836,56.802103049617116,28.218433211339452,1,Tata Nexon EV,2.5903596404956244
24.72791163373937,88.01407717603004,73.89673190621227,17.10405334813349,1,Hyundai Kona EV,5.2928216773086065
49.289697478474736,81.86113782151844,-34.90437822147,17.701820592589822,0,Mahindra eVerito,8.980928221118667
12.48173593981927,95.27166395576413,-14.018883086608291,25.972892983075266,2,Mahindra eVerito,4.359572673859081
33.77070959659099,35.86051052930737,-28.704201535850913,37.451224858757065,0,MG ZS EV,6.471527787047071
38.20017095877152,108.08707591989284,2.1912117373249913,2.560253864344837,0,MG ZS EV,8.650977085447293
12.263058427623784,107.1843527745232,17.5526468358119,32.989729493880304,2,Mahindra eVerito,4.3809513950833345
36.54670925628705,22.924728303455915,62.32395054449597,11.695324416487725,0,MG ZS EV,6.845870657102394
18.705265069603033,102.58167505647627,47.672137732251116,17.75677818025511,1,Hyundai Kona EV,4.73842447174737
31.799138614382183,32.88698674734452,43.13928512176467,0.8765331510003582,1,MG ZS EV,6.207818965245334
31.85972068266429,53.51188542591419,2.856241991448158,12.041843113372522,1,MG ZS EV,5.72561881287493
27.020846861700544,94.35082562916078,76.21713296271399,20.105249705205217,0,Mahindra eVerito,5.934303003992058
4.969343617693211,36.07598960483082,20.69307510972469,2.2470430938975605,1,Mahindra eVerito,0.15678148831623395
41.847473531667276,101.79670241190622,96.86574070227317,19.643829175326605,1,Tata Nexon EV,10.467498188607077
16.378613216100923,103.21341779577419,45.12132074436053,37.08442515433709,1,Tata Nexon EV,4.869403892759166
9.732666264792785,70.74677337608362,-31.06028876532459,4.215728724312209,1,Mahindra eVerito,2.742439488196407
2.5183695069608136,20.63858717168336,51.4266343113151,30.577629123020174,1,MG ZS EV,1.745333696000423
29.74920068781797,48.70381331749128,-1.2343976852451561,16.386842135039707,1,MG ZS EV,6.235119562725349
34.03943591119298,81.69269183757422,52.949079502914614,26.20694858097352,0,Tata Nexon EV,8.705345366956289
1.3210975319288796,118.11861780274235,-39.553827775639135,10.409463919409173,1,Tata Nexon EV,1.8586094510111089
25.84860638581441,83.18135270166684,-23.76778442360609,6.3796905016543315,1,Tata Nexon EV,5.804132458653496
11.71154087229793,45.98035810641598,78.36058883586796,6.418504570849057,2,Hyundai Kona EV,3.5579437699071668
32.43605312526777,83.40057030996113,-15.923066446472767,2.819677825725786,0,Hyundai Kona EV,5.786594951293055
9.131138235747077,73.99853797158555,75.556168786441,7.425868196049721,0,Tata Nexon EV,2.492898650561393
34.70141803607206,97.98453951511436,-8.108586731838436,26.56877539955873,0,MG ZS EV,6.995059505018228
19.643399641876602,30.69806388269584,46.43228650880614,35.26762447374032,0,Tata Nexon EV,4.7409588045251425
46.86813444246836,96.1027902502028,54.12258602647465,32.56502742364647,1,Hyundai Kona EV,10.061405862432485
7.307286735226666,74.12665786761103,26.898212971757943,27.405372394979363,1,MG ZS EV,1.867937248908484
17.382784376987797,116.29920038589947,-4.203398495490305,4.417274536444107,2,Hyundai Kona EV,4.100938091505161
6.116939301409159,54.187216603868606,-18.10334354433558,11.567497851837993,2,MG ZS EV,1.8541957632739976
46.27233410478886,83.26218931339481,-45.021596815636066,12.392275012898759,0,Hyundai Kona EV,10.374683290149616
43.92829799235856,113.20281055100175,-4.408039813891428,9.998277855904849,2,MG ZS EV,9.752635062513617
13.268110571900202,30.250972799067924,47.974418579692454,20.600226388388926,2,MG ZS EV,4.000431430008768
33.169210278691864,113.72284872364511,90.74572276727241,21.4221525951869,0,MG ZS EV,7.111387834905224
40.952498909960184,88.78857223008133,80.6806723394578,14.275439006844408,0,MG ZS EV,7.876014007739826
27.982440174173384,26.78370591051719,64.90971648029539,14.15156634945744,2,Mahindra eVerito,5.33886173907209
26.71770362862232,50.096356694681624,68.26710148799481,33.14222391624325,1,Hyundai Kona EV,6.170097209246213
12.471688399572358,90.81720886452815,49.74773552139929,31.571713932787425,2,Hyundai Kona EV,3.129467140431398
5.108587006392011,26.73506014687717,-10.956971365099548,12.311833267229826,2,Mahindra eVerito,1.1777303275250306
44.912180018689675,78.21704601762733,86.07925460587447,36.55153775493037,1,MG ZS EV,9.30357879358414
45.070693829584854,54.588305695295674,50.609846785875106,38.11260068010024,1,MG ZS EV,8.551194527175955
31.838522135026764,82.0915517767477,34.066094647065995,13.069701681201632,0,Hyundai Kona EV,5.978723687995478
17.281974656910684,24.574203381251287,-33.35157961797784,14.176997951722194,0,Mahindra eVerito,3.161746676502319
17.785873943326713,107.15368061523763,17.058331570963816,20.225366136878353,2,MG ZS EV,4.981221496248287
36.43480610407685,117.3488969177397,19.05374068028894,37.64483250134694,1,MG ZS EV,8.516537705127739
44.906957867652565,116.88778552856915,79.68454142840051,35.05277732569246,0,MG ZS EV,9.095340103978934
44.410778001123305,94.96518317429248,31.997233028168267,4.102718503343592,2,Tata Nexon EV,10.971754968632164
39.10383951995238,33.0086240130632,7.060082345561447,15.709229730856649,1,Mahindra eVerito,8.077691467493787
32.28056648463725,95.82631959290225,96.52004927659891,22.134847589990873,2,MG ZS EV,7.982472775665149
4.6649282672549175,22.45869164588015,-33.39191100105265,20.1252989020616,0,Tata Nexon EV,0.6856448676811915
8.500621347683381,22.212355152899725,13.382264246791692,7.754522717475707,0,Mahindra eVerito,1.8066808266237526
44.97843233209042,52.36102191495412,-43.69629872428921,34.352670846726184,1,MG ZS EV,8.372352850656581
30.518238453149703,68.86431904046657,60.98561811503956,27.077631319873493,2,Hyundai Kona EV,6.979894808238931
0.9552540550231676,97.04074178077931,87.71148282987261,33.516334994072146,1,Tata Nexon EV,2.2416458377134525
5.522841371868589,88.32953766065052,-7.994400567426588,34.350571173978885,0,Tata Nexon EV,1.8783664882494908
33.34333757084876,64.59027063767483,78.75125151986813,29.934234146629592,0,MG ZS EV,7.64400755345388
0.750548400387825,47.362666628166586,-6.167265430715332,17.568424049988693,2,MG ZS EV,0.9566775565761126
8.459998545166183,119.71245001577111,86.61552424658728,24.421870200616983,2,Tata Nexon EV,3.751614540088879
27.662322573646012,62.6181302235973,63.094285539517585,6.414616244789726,2,Hyundai Kona EV,6.514238521310567
34.74881228578832,65.13870243296755,70.73601652621579,26.945816698996307,1,Hyundai Kona EV,7.347249721916932
32.77208234537873,36.36238211916692,-47.29901665993182,7.17013022957123,2,Mahindra eVerito,6.705595185914689
11.60133081829771,99.48095487499293,94.4215535611039,27.75798362040627,2,MG ZS EV,5.248012696156113
35.752871456703026,89.36822257814886,59.00064881054848,9.183926430158746,0,Hyundai Kona EV,7.79061742732473
12.243829831091604,42.07696127887604,-4.287335692079999,4.702052006008799,0,Mahindra eVerito,2.1405360337764305
16.607285058883754,28.23810456158427,74.40919972882705,6.611379605718297,2,Hyundai Kona EV,4.0371494635943455
37.4513245533422,88.0499302074713,-7.771820237760508,0.07968540876281072,2,MG ZS EV,7.8430120066873155
32.65682850283713,85.45112142811352,80.91307593491919,28.74958471414121,0,Mahindra eVerito,7.635629282558445
42.53655881946181,47.32595269982093,-33.11294143820945,29.296041962335163,2,Mahindra eVerito,7.7796695592357255
33.05183816886699,115.08635622504103,55.552896619119366,20.597333996530377,1,Mahindra eVerito,7.054807133608627
28.631275865105845,35.10578917809002,31.104771496736547,6.454512042215348,1,Hyundai Kona EV,5.626347037559207
5.136901007490578,63.23348010426019,-35.519829470683874,3.34217350042759,1,MG ZS EV,1.8262022219690217
18.70193225144196,114.36159201675989,-13.715925761174155,0.7651586574914804,2,Mahindra eVerito,4.8207499930313675
13.62751720024541,61.97273169261223,-48.139394558402785,6.629927078608828,0,Tata Nexon EV,2.5359443962819106
12.577487347264636,83.85259476640856,20.31519481967588,35.63422139932587,2,MG ZS EV,3.35763484561106
48.66402246024606,59.75943979627943,-4.810210885999943,9.66147366806727,2,Tata Nexon EV,11.672814520849784
19.95833737100464,47.421520234867,39.75362264466382,14.170853088688627,0,Tata Nexon EV,4.681004667907302
44.65630448126711,118.39776479598282,-5.414328843707423,4.213819379253327,0,Mahindra eVerito,8.799320463280349
31.74136198686451,60.9334006315043,-5.012133273952294,8.894452189926811,0,Mahindra eVerito,6.03313179022528
39.8431595253116,109.40992036791344,61.47897980974051,20.768982831208206,1,Hyundai Kona EV,9.969007106642628
25.38053610870701,42.99546058910862,-42.77857460324698,24.310107323826102,2,Hyundai Kona EV,5.115756412368828
29.056742289004777,41.31047040250833,85.43424927879809,9.814092566648442,0,Hyundai Kona EV,6.162859225241753
24.879625844033765,23.113408288451136,77.83958115867722,2.3092863690046883,2,MG ZS EV,5.61418203727272
10.164527896003202,85.1666825375885,50.17070248396098,15.641314765095945,1,Hyundai Kona EV,2.473192725391436
36.26137970544451,56.852634372376116,38.98323551610764,9.368134837053365,1,Tata Nexon EV,7.857647704102532
14.398231940822361,106.4358249839637,83.84537472094783,8.782156929192077,0,Hyundai Kona EV,4.742586605841094
1.7036403383569652,67.32099066915572,-22.200473070692833,38.39451210853821,0,Mahindra eVerito,1.231933147023836
32.45087864740481,116.81934279147217,-38.15462567137571,24.65201943702896,2,Hyundai Kona EV,8.211620680115772
9.266978630648923,38.55255157031212,-14.07347451356928,22.275137726883834,0,MG ZS EV,1.6886691853863804
47.052699925469256,106.86231679556109,69.18674180502855,16.631004140932877,2,MG ZS EV,10.251195243505801
47.71946456162807,97.65968527917417,-44.799459991027504,17.15777333720577,0,Tata Nexon EV,9.402459717643204
45.7857873159122,97.0921844644052,37.42102526252344,21.636200153523234,2,MG ZS EV,10.46543595897902
18.822855662644496,104.47832281168877,99.3156274286965,27.85719228144429,2,Hyundai Kona EV,6.266030075545872
1.2651025181789377,96.10239909429988,78.3544140756309,28.08584384727318,2,Mahindra eVerito,2.7098239726793767
46.45176884809241,82.62203216314154,28.216853356538422,6.867756308217983,2,MG ZS EV,10.73066860780936
21.69511534170706,33.12448776823876,-40.45386360700365,20.004510083065078,1,Tata Nexon EV,4.979052924733734
48.349413542661644,23.25261794912519,74.70602715785647,16.478323801364077,2,Hyundai Kona EV,11.170885806659594
48.19918886591802,112.08478478156869,39.84677622658158,34.82107865077537,0,Tata Nexon EV,10.85968219755326
42.72396804563432,81.6650314520738,-32.760050441064976,25.256756848735055,1,MG ZS EV,7.759659128026817
15.075220157444491,99.65372909761763,-35.921407276496566,21.300162656639273,1,MG ZS EV,4.260832221553761
19.5623375657953,68.15223515125501,86.44402291548886,4.615785687156695,2,Tata Nexon EV,4.724265416244707
42.63126524008442,31.730818896239448,50.38003944071177,24.22551557293646,1,Hyundai Kona EV,9.054249806528677
16.187639255235744,32.51857922025504,74.39301989751333,4.688156227209337,2,MG ZS EV,4.688587858694678
8.889890960961578,88.55652872289714,81.8468350423401,13.488263022630083,0,Mahindra eVerito,2.9682103238217388
28.06166249168833,63.030589489946266,35.765852807248336,5.713678592573275,2,MG ZS EV,7.5993559427307416
46.839661320958655,40.05247267003367,27.616952763256194,27.682945880974756,1,Hyundai Kona EV,8.755180644425273
34.953474935411165,69.15945467414369,14.564111548148531,8.250084553446104,0,MG ZS EV,7.014610256588232
28.718027919423566,26.420893707513407,-2.458011831332108,15.67437492752104,2,Tata Nexon EV,6.604252194429515
5.310236441653043,78.19714019143987,15.189394128806768,35.826991104751144,0,MG ZS EV,1.1417095239647737
30.942857721608902,46.89934044350977,66.08194835952345,8.172655335958812,0,MG ZS EV,5.792251140760175
49.50766558016103,99.75591006371882,40.28851465226974,20.312202558351164,1,Hyundai Kona EV,10.482893828715833
7.43415875420794,51.03619589235738,83.87849349322693,16.77086644664088,0,Tata Nexon EV,1.8667625302066653
26.157317792004967,65.52201490818013,16.50700215687816,0.7249616418291893,1,Hyundai Kona EV,5.953648215265202
43.929967060433796,21.162053990810065,41.063436807813105,31.71032454291251,0,MG ZS EV,8.02284934474917
37.16804657883312,27.24468877945589,44.696132963798306,2.761836252583989,2,Mahindra eVerito,7.573449663063019
