distance,speed,elevation_change,temperature,traffic_level,vehicle_type,energy_consumed,drive_mode
48.29878563719069,27.695320162920915,41.27909090446998,11.11411104358849,0,Hyundai Kona EV,8.389797590786921,Eco
48.29878563719069,27.695320162920915,41.27909090446998,11.11411104358849,0,Hyundai Kona EV,9.321997323096578,Normal
48.29878563719069,27.695320162920915,41.27909090446998,11.11411104358849,0,Hyundai Kona EV,10.254197055406237,Sport
40.515668731764826,89.62887758781397,2.425955813022817,11.052764338634145,0,Tata Nexon EV,7.6179329122690325,Eco
40.515668731764826,89.62887758781397,2.425955813022817,11.052764338634145,0,Tata Nexon EV,8.464369902521147,Normal
40.515668731764826,89.62887758781397,2.425955813022817,11.052764338634145,0,Tata Nexon EV,9.310806892773263,Sport
15.578381574081847,53.98749637680661,-32.88563226680999,17.28075710378024,1,Tata Nexon EV,3.1473413448808594,Eco
15.578381574081847,53.98749637680661,-32.88563226680999,17.28075710378024,1,Tata Nexon EV,3.4970459387565103,Normal
15.578381574081847,53.98749637680661,-32.88563226680999,17.28075710378024,1,Tata Nexon EV,3.8467505326321616,Sport
5.334769643316002,92.47667715287616,-27.312975689759817,39.214749637687405,1,MG ZS EV,2.481821838296989,Eco
5.334769643316002,92.47667715287616,-27.312975689759817,39.214749637687405,1,MG ZS EV,2.757579820329988,Normal
5.334769643316002,92.47667715287616,-27.312975689759817,39.214749637687405,1,MG ZS EV,3.033337802362987,Sport
34.369534812351766,26.53563407989424,-16.20246050731474,2.7001018673528776,0,Mahindra eVerito,4.936553924825037,Eco
34.369534812351766,26.53563407989424,-16.20246050731474,2.7001018673528776,0,Mahindra eVerito,5.485059916472263,Normal
34.369534812351766,26.53563407989424,-16.20246050731474,2.7001018673528776,0,Mahindra eVerito,6.03356590811949,Sport
22.287548440110264,51.52903378306104,-12.355000798955302,20.7480397752238,2,Mahindra eVerito,5.3106947814549645,Eco
22.287548440110264,51.52903378306104,-12.355000798955302,20.7480397752238,2,Mahindra eVerito,5.9007719793944045,Normal
22.287548440110264,51.52903378306104,-12.355000798955302,20.7480397752238,2,Mahindra eVerito,6.490849177333845,Sport
6.540892624816552,73.94912923753373,77.59240867617068,7.174587280488418,1,Mahindra eVerito,1.9071912314161643,Eco
6.540892624816552,73.94912923753373,77.59240867617068,7.174587280488418,1,Mahindra eVerito,2.1191013682401825,Normal
6.540892624816552,73.94912923753373,77.59240867617068,7.174587280488418,1,Mahindra eVerito,2.331011505064201,Sport
25.01125705050788,99.07231648389636,34.183418242378735,38.827061816389765,2,Tata Nexon EV,6.424979986330249,Eco
25.01125705050788,99.07231648389636,34.183418242378735,38.827061816389765,2,Tata Nexon EV,7.138866651478055,Normal
25.01125705050788,99.07231648389636,34.183418242378735,38.827061816389765,2,Tata Nexon EV,7.8527533166258605,Sport
2.2022317952033106,51.87525029320699,28.50863670615496,4.532140189098568,0,Mahindra eVerito,0.8667445000679218,Eco
2.2022317952033106,51.87525029320699,28.50863670615496,4.532140189098568,0,Mahindra eVerito,0.9630494445199131,Normal
2.2022317952033106,51.87525029320699,28.50863670615496,4.532140189098568,0,Mahindra eVerito,1.0593543889719046,Sport
45.51135990289971,82.58913764370091,-32.78466921961738,16.144040094463648,1,Mahindra eVerito,7.6847574803119025,Eco
45.51135990289971,82.58913764370091,-32.78466921961738,16.144040094463648,1,Mahindra eVerito,8.53861942256878,Normal
45.51135990289971,82.58913764370091,-32.78466921961738,16.144040094463648,1,Mahindra eVerito,9.39248136482566,Sport
13.309609089200835,108.5977748236187,79.02095400241524,29.515399393384246,1,MG ZS EV,3.1869915891676612,Eco
13.309609089200835,108.5977748236187,79.02095400241524,29.515399393384246,1,MG ZS EV,3.5411017657418458,Normal
13.309609089200835,108.5977748236187,79.02095400241524,29.515399393384246,1,MG ZS EV,3.8952119423160307,Sport
33.294853075522106,81.58631881823047,58.422145481272565,28.18217712109781,0,Mahindra eVerito,6.047012202346626,Eco
33.294853075522106,81.58631881823047,58.422145481272565,28.18217712109781,0,Mahindra eVerito,6.718902447051807,Normal
33.294853075522106,81.58631881823047,58.422145481272565,28.18217712109781,0,Mahindra eVerito,7.390792691756988,Sport
15.929698266425842,43.29594747536338,-39.84974571499976,16.909145475757292,1,Tata Nexon EV,2.826456661152721,Eco
15.929698266425842,43.29594747536338,-39.84974571499976,16.909145475757292,1,Tata Nexon EV,3.140507401280801,Normal
15.929698266425842,43.29594747536338,-39.84974571499976,16.909145475757292,1,Tata Nexon EV,3.4545581414088815,Sport
26.24336704830164,22.4400781556538,56.175264584465296,13.86096671810873,0,Tata Nexon EV,4.4218457678299234,Eco
26.24336704830164,22.4400781556538,56.175264584465296,13.86096671810873,0,Tata Nexon EV,4.913161964255471,Normal
26.24336704830164,22.4400781556538,56.175264584465296,13.86096671810873,0,Tata Nexon EV,5.404478160681018,Sport
27.562158827492343,107.00988739009298,31.530732601396902,15.904495142114822,1,Tata Nexon EV,6.389985277363597,Eco
27.562158827492343,107.00988739009298,31.530732601396902,15.904495142114822,1,Tata Nexon EV,7.099983641515108,Normal
27.562158827492343,107.00988739009298,31.530732601396902,15.904495142114822,1,Tata Nexon EV,7.809982005666619,Sport
9.650295548513588,22.126941085038712,-37.74119813798326,10.571050526345571,0,MG ZS EV,1.3067145589275353,Eco
9.650295548513588,22.126941085038712,-37.74119813798326,10.571050526345571,0,MG ZS EV,1.4519050654750392,Normal
9.650295548513588,22.126941085038712,-37.74119813798326,10.571050526345571,0,MG ZS EV,1.5970955720225433,Sport
48.49443907434565,107.47016726841994,18.74509622929847,8.213317548271991,1,MG ZS EV,9.935640400747861,Eco
48.49443907434565,107.47016726841994,18.74509622929847,8.213317548271991,1,MG ZS EV,11.0396004452754,Normal
48.49443907434565,107.47016726841994,18.74509622929847,8.213317548271991,1,MG ZS EV,12.143560489802942,Sport
38.86907475637517,72.8937134027212,22.70444306950705,19.3215879023556,2,Hyundai Kona EV,8.394834969569196,Eco
38.86907475637517,72.8937134027212,22.70444306950705,19.3215879023556,2,Hyundai Kona EV,9.32759441063244,Normal
38.86907475637517,72.8937134027212,22.70444306950705,19.3215879023556,2,Hyundai Kona EV,10.260353851695685,Sport
47.00519760742736,113.90676985128962,-25.13381897550864,10.741350242704293,2,Mahindra eVerito,9.407698458809751,Eco
47.00519760742736,113.90676985128962,-25.13381897550864,10.741350242704293,2,Mahindra eVerito,10.45299828756639,Normal
47.00519760742736,113.90676985128962,-25.13381897550864,10.741350242704293,2,Mahindra eVerito,11.49829811632303,Sport
44.79395384616862,99.87832357736654,91.85472205004234,11.498466595890005,2,MG ZS EV,8.80247437747225,Eco
44.79395384616862,99.87832357736654,91.85472205004234,11.498466595890005,2,MG ZS EV,9.780527086080276,Normal
44.79395384616862,99.87832357736654,91.85472205004234,11.498466595890005,2,MG ZS EV,10.758579794688305,Sport
30.096048951148717,119.79341105333374,77.4963057220993,26.27024253898228,1,Tata Nexon EV,7.1754248694952985,Eco
30.096048951148717,119.79341105333374,77.4963057220993,26.27024253898228,1,Tata Nexon EV,7.972694299439221,Normal
30.096048951148717,119.79341105333374,77.4963057220993,26.27024253898228,1,Tata Nexon EV,8.769963729383143,Sport
46.13277463364428,55.071181545171015,50.35335059936625,38.741493267995686,1,Tata Nexon EV,8.116828213803185,Eco
46.13277463364428,55.071181545171015,50.35335059936625,38.741493267995686,1,Tata Nexon EV,9.018698015336872,Normal
46.13277463364428,55.071181545171015,50.35335059936625,38.741493267995686,1,Tata Nexon EV,9.92056781687056,Sport
4.880378851570015,96.71882889311269,19.34433415009109,24.145488022375005,2,MG ZS EV,2.1613292663587407,Eco
4.880378851570015,96.71882889311269,19.34433415009109,24.145488022375005,2,MG ZS EV,2.4014769626208228,Normal
4.880378851570015,96.71882889311269,19.34433415009109,24.145488022375005,2,MG ZS EV,2.6416246588829053,Sport
10.201151689747688,60.19309136092421,11.764831237676276,3.079178682598651,2,MG ZS EV,2.8315903931680935,Eco
10.201151689747688,60.19309136092421,11.764831237676276,3.079178682598651,2,MG ZS EV,3.146211547964548,Normal
10.201151689747688,60.19309136092421,11.764831237676276,3.079178682598651,2,MG ZS EV,3.460832702761003,Sport
2.7387508010716344,67.98756203039088,47.646020072643125,3.023344554162679,0,MG ZS EV,1.3392944133398141,Eco
2.7387508010716344,67.98756203039088,47.646020072643125,3.023344554162679,0,MG ZS EV,1.4881049037109046,Normal
2.7387508010716344,67.98756203039088,47.646020072643125,3.023344554162679,0,MG ZS EV,1.6369153940819952,Sport
16.603851372781584,82.750546321837,31.814780411035827,38.05692883382264,0,Hyundai Kona EV,3.7081142287480926,Eco
16.603851372781584,82.750546321837,31.814780411035827,38.05692883382264,0,Hyundai Kona EV,4.120126920831214,Normal
16.603851372781584,82.750546321837,31.814780411035827,38.05692883382264,0,Hyundai Kona EV,4.532139612914336,Sport
19.73952583962936,107.36771141863387,-40.65903411771716,11.891631612293343,0,Tata Nexon EV,4.366425057659513,Eco
19.73952583962936,107.36771141863387,-40.65903411771716,11.891631612293343,0,Tata Nexon EV,4.851583397399459,Normal
19.73952583962936,107.36771141863387,-40.65903411771716,11.891631612293343,0,Tata Nexon EV,5.3367417371394055,Sport
13.931777072807847,118.40834691992951,26.875397315549748,3.682679443299017,2,Hyundai Kona EV,2.8879891042759462,Eco
13.931777072807847,118.40834691992951,26.875397315549748,3.682679443299017,2,Hyundai Kona EV,3.208876782528829,Normal
13.931777072807847,118.40834691992951,26.875397315549748,3.682679443299017,2,Hyundai Kona EV,3.529764460781712,Sport
41.5225067030205,96.82734138645182,70.96054258492592,23.961783486015264,2,Hyundai Kona EV,8.946416986563628,Eco
41.5225067030205,96.82734138645182,70.96054258492592,23.961783486015264,2,Hyundai Kona EV,9.940463318404031,Normal
41.5225067030205,96.82734138645182,70.96054258492592,23.961783486015264,2,Hyundai Kona EV,10.934509650244435,Sport
18.15928967133267,61.77667821673337,18.885981639543715,24.945951131610645,2,Mahindra eVerito,4.176896292410963,Eco
18.15928967133267,61.77667821673337,18.885981639543715,24.945951131610645,2,Mahindra eVerito,4.640995880456625,Normal
18.15928967133267,61.77667821673337,18.885981639543715,24.945951131610645,2,Mahindra eVerito,5.105095468502288,Sport
14.406258229525347,62.13570022770702,-42.20651336685974,25.940192804747525,0,Tata Nexon EV,3.5645299043960406,Eco
14.406258229525347,62.13570022770702,-42.20651336685974,25.940192804747525,0,Tata Nexon EV,3.960588782662267,Normal
14.406258229525347,62.13570022770702,-42.20651336685974,25.940192804747525,0,Tata Nexon EV,4.356647660928494,Sport
27.3634561163333,93.75823015888916,67.94172990760497,10.696081114301652,1,Tata Nexon EV,6.510916083628838,Eco
27.3634561163333,93.75823015888916,67.94172990760497,10.696081114301652,1,Tata Nexon EV,7.234351204032042,Normal
27.3634561163333,93.75823015888916,67.94172990760497,10.696081114301652,1,Tata Nexon EV,7.957786324435247,Sport
7.475749136250751,43.87771457683023,-19.79543267960384,0.6044273685790014,2,MG ZS EV,1.9980596641849193,Eco
7.475749136250751,43.87771457683023,-19.79543267960384,0.6044273685790014,2,MG ZS EV,2.220066293538799,Normal
7.475749136250751,43.87771457683023,-19.79543267960384,0.6044273685790014,2,MG ZS EV,2.442072922892679,Sport
40.20875054732496,31.047411313139467,-11.206874766794186,38.60061477817887,1,MG ZS EV,7.510037219038262,Eco
40.20875054732496,31.047411313139467,-11.206874766794186,38.60061477817887,1,MG ZS EV,8.344485798931402,Normal
40.20875054732496,31.047411313139467,-11.206874766794186,38.60061477817887,1,MG ZS EV,9.178934378824543,Sport
4.190256862148656,55.462215764077655,-25.294046985155617,10.0357218276441,1,Mahindra eVerito,0.23564562928247773,Eco
4.190256862148656,55.462215764077655,-25.294046985155617,10.0357218276441,1,Mahindra eVerito,0.2618284769805308,Normal
4.190256862148656,55.462215764077655,-25.294046985155617,10.0357218276441,1,Mahindra eVerito,0.2880113246785839,Sport
49.35090336172561,48.72389916540817,-0.4677402692753674,27.0410515221019,1,Hyundai Kona EV,8.9136878973498,Eco
49.35090336172561,48.72389916540817,-0.4677402692753674,27.0410515221019,1,Hyundai Kona EV,9.904097663721998,Normal
49.35090336172561,48.72389916540817,-0.4677402692753674,27.0410515221019,1,Hyundai Kona EV,10.8945074300942,Sport
38.72611608018454,49.63081204559901,63.51272585329525,28.265194795148386,0,MG ZS EV,6.661500888713696,Eco
38.72611608018454,49.63081204559901,63.51272585329525,28.265194795148386,0,MG ZS EV,7.401667654126328,Normal
38.72611608018454,49.63081204559901,63.51272585329525,28.265194795148386,0,MG ZS EV,8.141834419538961,Sport
10.336426235941534,43.36077510499099,27.907878925590595,24.400296683179427,1,MG ZS EV,2.444798671408515,Eco
10.336426235941534,43.36077510499099,27.907878925590595,24.400296683179427,1,MG ZS EV,2.7164429682316835,Normal
10.336426235941534,43.36077510499099,27.907878925590595,24.400296683179427,1,MG ZS EV,2.988087265054852,Sport
0.7733447976183188,24.20931896363619,-19.267808877393115,12.516295768545929,2,Tata Nexon EV,-0.17903097120737,Eco
0.7733447976183188,24.20931896363619,-19.267808877393115,12.516295768545929,2,Tata Nexon EV,-0.1989233013415222,Normal
0.7733447976183188,24.20931896363619,-19.267808877393115,12.516295768545929,2,Tata Nexon EV,-0.21881563147567443,Sport
40.86534070851429,21.787393473341385,81.67451172280613,10.84385015056263,0,Tata Nexon EV,8.513219219554948,Eco
40.86534070851429,21.787393473341385,81.67451172280613,10.84385015056263,0,Tata Nexon EV,9.459132466172164,Normal
40.86534070851429,21.787393473341385,81.67451172280613,10.84385015056263,0,Tata Nexon EV,10.40504571278938,Sport
35.48943852045705,118.77223897360317,81.93727824272938,23.906731308108125,2,MG ZS EV,7.6145424883108435,Eco
35.48943852045705,118.77223897360317,81.93727824272938,23.906731308108125,2,MG ZS EV,8.460602764789826,Normal
35.48943852045705,118.77223897360317,81.93727824272938,23.906731308108125,2,MG ZS EV,9.30666304126881,Sport
36.58585481802887,62.77731337358623,80.58676375690104,34.64382534446766,2,Tata Nexon EV,8.196548635535047,Eco
36.58585481802887,62.77731337358623,80.58676375690104,34.64382534446766,2,Tata Nexon EV,9.107276261705607,Normal
36.58585481802887,62.77731337358623,80.58676375690104,34.64382534446766,2,Tata Nexon EV,10.01800388787617,Sport
38.67788216095431,58.432664715968166,-14.18056829276911,37.86934915693583,0,Mahindra eVerito,6.4801884470292155,Eco
38.67788216095431,58.432664715968166,-14.18056829276911,37.86934915693583,0,Mahindra eVerito,7.200209385588017,Normal
38.67788216095431,58.432664715968166,-14.18056829276911,37.86934915693583,0,Mahindra eVerito,7.920230324146819,Sport
4.165210260837473,87.96472826930699,17.685901627148212,4.236232176150305,2,MG ZS EV,2.6541536266962282,Eco
4.165210260837473,87.96472826930699,17.685901627148212,4.236232176150305,2,MG ZS EV,2.9490595852180315,Normal
4.165210260837473,87.96472826930699,17.685901627148212,4.236232176150305,2,MG ZS EV,3.2439655437398347,Sport
18.24405356294149,41.825388786506416,97.74844842113126,6.193144503908794,2,Tata Nexon EV,3.802348597609797,Eco
18.24405356294149,41.825388786506416,97.74844842113126,6.193144503908794,2,Tata Nexon EV,4.224831775121997,Normal
18.24405356294149,41.825388786506416,97.74844842113126,6.193144503908794,2,Tata Nexon EV,4.647314952634197,Sport
6.235518446493921,114.99611839502252,65.80187144649855,37.78945035132318,0,Mahindra eVerito,2.3356523338394317,Eco
6.235518446493921,114.99611839502252,65.80187144649855,37.78945035132318,0,Mahindra eVerito,2.5951692598215907,Normal
6.235518446493921,114.99611839502252,65.80187144649855,37.78945035132318,0,Mahindra eVerito,2.85468618580375,Sport
43.22361958084188,98.6345014415552,-45.92488681616603,29.461409133391705,2,Tata Nexon EV,9.517080264169975,Eco
43.22361958084188,98.6345014415552,-45.92488681616603,29.461409133391705,2,Tata Nexon EV,10.574533626855528,Normal
43.22361958084188,98.6345014415552,-45.92488681616603,29.461409133391705,2,Tata Nexon EV,11.631986989541081,Sport
31.35325727796412,28.941100231225956,-40.219311310926194,35.319752993190924,1,Tata Nexon EV,5.948975410191095,Eco
31.35325727796412,28.941100231225956,-40.219311310926194,35.319752993190924,1,Tata Nexon EV,6.609972677990106,Normal
31.35325727796412,28.941100231225956,-40.219311310926194,35.319752993190924,1,Tata Nexon EV,7.270969945789117,Sport
